,mal_id,url,title,title_japanese,title_romanji,aired,score,filler,recap,forum_url,poll_votes
176,177,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/177,Goku vs. Cell,勝負だ悟空！！超緊迫セルゲーム,Shoubu da Gokuu!! Chou Kinpaku Cell Games ,1993-03-10T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=694467,34
177,178,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/178,Cell's Bag of Tricks,地球直撃！！セルの特大カメハメ波,Chikyuu Chokugeki!! Cell no Tokudai Kamehameha ,1993-03-17T00:00:00+00:00,4.5,False,False,https://myanimelist.net/forum/?topicid=694473,34
178,179,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/179,No More Rules,敗北か死か！？悟空、逆転の秘策,"Haiboku ka Shi ka!? Gokuu, Gyakuten no Hisaku ",1993-03-31T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=694481,35
179,180,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/180,The Fight is Over,死闘に決着！！悟空の降参宣言！？,Shitou ni Ketchaku!! Gokuu no Kousan Sengen!? ,1993-04-07T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=694485,41
180,181,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/181,Faith in a Boy,最強を継ぐ者…その名は悟飯,Saikyou wo Tsugu Mono... Sono Na wa Gohan ,1993-04-14T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=694491,34
181,182,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/182,Gohan's Desperate Plea,怒れ悟飯眠れる力を呼び起せ,Okore Gohan Nemureru Chikara wo Yobiokose ,1993-04-21T00:00:00+00:00,4.5,False,False,https://myanimelist.net/forum/?topicid=694499,29
182,183,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/183,Android Explosion,ちっちゃな脅威！！セルジュニア来襲,Chitchana Kyoui!! Cell Junia Raishuu ,1993-04-28T00:00:00+00:00,4.5,False,False,https://myanimelist.net/forum/?topicid=694515,32
183,184,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/184,Cell Juniors Attack!,１６号無惨！！動き出す怒りの超悟飯,18-gou Muzan!! Ugokidasu Ikari no Super Gohan ,1993-05-05T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=694523,52
184,185,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/185,Awakening,吹き荒れる真の力！！セルジュニア粉砕,Fukiareru Shin no Power!! Cell Junia Funsai ,1993-05-12T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=694539,44
185,186,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/186,The Unstoppable Gohan,セルをＫＯノックアウト！！たった２発の超鉄拳,Cell wo KO!! Tatta Nihatsu no Chou Tekken ,1993-05-19T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=246022,46
186,187,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/187,Cell's Mighty Breakdown,セルに異変！！崩された完全体,Cell ni Ihen!! Kuzusareta Kanzentai ,1993-05-26T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=291619,40
187,188,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/188,A Hero's Farewell,バイバイみんな！！悟空最後の瞬間移動,Bye-Bye Minna!! Gokuu Saigo no Shunkan Idou ,1993-06-02T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=694567,38
188,189,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/189,Cell Returns!,白昼の悪夢！！恐怖はより完璧に,Hakuchuu no Akuma!! Kyoufu wa yori Kanpeki ni ,1993-06-16T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=694571,35
189,190,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/190,The Horror Won't End,悟空から悟飯へ…父の魂は伝わった,Gokuu kara Gohan e... Chichi no Tamashii wa Tsutawatta ,1993-06-23T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=694579,33
190,191,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/191,Save the World,戦いは終った…ありがとう孫悟空,Tatakai wa Owatta... Arigatou Son Gokuu ,1993-06-30T00:00:00+00:00,4.9,False,False,https://myanimelist.net/forum/?topicid=694591,61
191,192,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/192,Goku's Decision,オラあの世で修業する！！笑顔の別れ,Ora Ano Yo de Shugyou suru!! Egao no Wakare ,1993-07-07T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=694593,43
192,193,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/193,One More Wish,新しい日々…父さん！ボクがんばる,Atarashii Hibi... Tousan! Boku Ganbaru ,1993-07-14T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=694597,31
193,194,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/194,Free the Future,もう一つの結末！！未来はオレが守る,Mou Hitotsu no Ketsumatsu!! Mirai wa Ore ga Mamoru ,1993-07-21T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=694601,46
194,195,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/195,Warriors of the Dead,大感激！！いたぞ！あの世のスゲエ奴,Daikangeki!! Ita zo! Ano Yo no Sugee Yatsu ,1993-07-28T00:00:00+00:00,4.5,True,False,https://myanimelist.net/forum/?topicid=620621,36
195,196,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/196,Tournament Begins,あの世一はオラだ！！歴代の勇者大集合,Ano Yo Ichi wa Ora da! Rekishi no Yuusha Daishuugou ,1993-08-11T00:00:00+00:00,4.3,True,False,https://myanimelist.net/forum/?topicid=694653,31
196,197,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/197,Water Fight,大界王星熱狂！！まきおこせ悟空旋風,Daikaiousei Nekkyou!! Makiokose Gokuu Senpuu ,1993-08-18T00:00:00+00:00,4.4,True,False,https://myanimelist.net/forum/?topicid=694665,25
197,198,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/198,Final Round,炎の決勝！！悟空かパイクーハンか！？,Honoo no Kesshou!! Gokuu ka Paikuuhan ka!? ,1993-08-25T00:00:00+00:00,4.4,True,False,https://myanimelist.net/forum/?topicid=694667,27
198,199,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/199,Goku vs. Pikkon,逃すな勝利！！決めろ超速かめはめ波,Nigasu na Shouri!! Kimero Chouhaya Kamehameha ,1993-09-01T00:00:00+00:00,4.5,True,False,https://myanimelist.net/forum/?topicid=291391,35
199,200,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/200,Gohan Goes to High School,あれから7年！今日から僕は高校生,Are kara Shichinen! Kyou kara Boku wa Koukousei ,1993-09-08T00:00:00+00:00,4.5,False,False,https://myanimelist.net/forum/?topicid=694687,54
200,201,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/201,I am Saiyaman,愛と正義のグレートサイヤマン参上,Ai to Seigi no Great Saiyaman Sanjou ,1993-09-15T00:00:00+00:00,4.3,False,False,https://myanimelist.net/forum/?topicid=694691,39
201,202,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/202,Gohan's First Date,悟飯のハチャメチャ初デート！？,Gohan no Hachamecha Hatsu Date!? ,1993-09-29T00:00:00+00:00,4.1,True,False,https://myanimelist.net/forum/?topicid=694699,34
202,203,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/203,Rescue Videl,悟飯、緊急出動！ビーデルを救え！！,"Gohan, Kinkyuu Shutsudou! Videl wo Sukue! ",1993-10-20T00:00:00+00:00,4.2,True,False,https://myanimelist.net/forum/?topicid=694701,31
203,204,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/204,Blackmail,盗難事件発生！！犯人はサイヤマン！？,Tounan Jiken Hassei!! Hannin wa Saiyaman!? ,1993-10-27T00:00:00+00:00,4.1,False,False,https://myanimelist.net/forum/?topicid=694709,35
204,205,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/205,I'll Fight Too!,悟空も復活！？天下一武道会出場だ！！,Gokuu mo Fukkatsu!? Tenkaichi Budoukai Shutsujou da!! ,1993-11-03T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=694719,36
205,206,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/206,The Newest Super Saiyan,悟飯もビックリ！悟天の爆発パワー,Gohan mo Bikkuri! Goten no Bakuhatsu Power ,1993-11-10T00:00:00+00:00,4.5,False,False,https://myanimelist.net/forum/?topicid=562673,40
206,207,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/207,Take Flight Videl,あっ飛べた！！ビーデルの舞空術入門,Attobeta!! Videl no Bukuujutsu Nyuumon ,1993-11-17T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=694725,41
207,208,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/208,Gather For the Tournament,おかえり悟空！Ｚチーム全員集合！！,Okaeri Gokuu! Z Team Zenin Shuugou!! ,1993-11-24T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=694733,38
208,209,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/209,Camera Shy,危うしサイヤマン！激写に御用心！？,Ayaushi Saiyaman! Gekisha ni Goyoujin!? ,1993-12-08T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=694737,33
209,210,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/210,The World Tournament,ハンパじゃないぜ！！チビトランクス,Hanpa ja nai ze!! Chibi Trunks ,1993-12-15T00:00:00+00:00,4.5,False,False,https://myanimelist.net/forum/?topicid=694743,39
210,211,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/211,Trunks vs. Goten,ボクの出番だ！悟天、緊張の第一戦,"Boku no Deban da! Goten, Kinchou no Daiissen ",1993-12-22T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=694745,37
211,212,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/212,Best of the Boys,うれしさ百万倍！少年王者チャンピオン決定！！,Ureshisa Hyakumanbai! Shounen Champion Kettei!! ,1994-01-12T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=694751,34
212,213,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/213,"Big Trouble, Little Trunks",どうするサタン！？史上最大のピンチ,Dou Suru Satan!? Shijou Saidai no Pinchi ,1994-01-19T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=694759,31
213,214,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/214,Who Will Fight Who?,対戦相手決定！！早くやろうぜ一回戦,Taisen Aite Kettei!! Hayaku Yarou ze Ikkaisen ,1994-01-26T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=694961,33
214,215,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/215,Forfeit of Piccolo!,どうしたピッコロ！！まさかの不戦敗,Doushita Pikkolo!! Masaka no Fusenbai ,1994-02-02T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=694963,34
215,216,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/216,A Dark and Secret Power,不死身で不気味！？スポポビッチの謎,Fujimi de Bukimi!? Spopovitch no Nazo ,1994-02-09T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=694965,35
216,217,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/217,Videl is Crushed,ビーデル無残！！出るか怒りの超悟飯,Videl Muzan!! Deru ka Ikari no Super Gohan ,1994-02-16T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=292150,39
217,218,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/218,Identities Revealed,バレちゃった！！サイヤマンは孫悟飯,Barechatta!! Saiyaman wa Son Gohan ,1994-02-23T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=694969,30
218,219,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/219,Energy Drain,うごめく陰謀！！悟飯の力パワーが奪われた,Ugomeku Inbou!! Gohan no Power ga Ubawareta ,1994-03-02T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=694979,29
219,220,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/220,The Wizard's Curse,黒幕登場！！悪の魔導師バビディ,Kuromaku Toujou!! Aku no Madoushi Babidi ,1994-03-09T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=694983,36
220,221,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/221,King of the Demons,待ち受けるワナ！！魔界からの挑戦状,Machiukeru Wana!! Makai kara no Chousenjou ,1994-03-16T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=303766,31
221,222,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/222,Vegeta Attacks,なめるな！！ベジータ怒りの初戦突破,Nameru na!! Vegeta Ikari no Shosen Toppa ,1994-03-23T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695003,29
222,223,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/223,"Next Up, Goku",悟空パワー全開！！ブッ飛べヤコン,Gokuu Power Zenkai!! Buttobe Yakon ,1994-04-13T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695011,28
223,224,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/224,Battle Supreme,大誤算！！サタンＶＳ３人の超戦士！？,Daigosan!! Satan tai Sannin no Chousenshi!? ,1994-04-20T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695019,29
224,225,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/225,Eighteen Unmasks,強いぜチビッコ！！１８号大苦戦！？,Tsuyoi ze Chibikko!! 18-gou Daikusen!? ,1994-04-27T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=695027,32
225,226,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/226,Pay to Win,たちはだかる魔王！出番だ悟飯！！,Tachihadakaru Maou! Deban da Gohan!! ,1994-05-04T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695031,33
226,227,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/227,Heart of a Villain,見つけられた邪心！！ダーブラの名案,Mitsukerareta Jashin!! Daabura no Meian ,1994-05-18T00:00:00+00:00,4.5,False,False,https://myanimelist.net/forum/?topicid=695035,31
227,228,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/228,The Dark Prince Returns,破壊王子ベジータ復活！！武闘会乱入,Hakai Ouji Vegeta Fukkatsu!! Butoukai Rannyuu ,1994-05-25T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695053,33
228,229,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/229,Vegeta's Pride,宿命の超対決！！激突悟空ＶＳベジータ,Shukumei no Choutaiketsu!! Gekitotsu Gokuu vs Vegeta ,1994-06-15T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=695059,37
229,230,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/230,The Long Awaited Fight,待ってろバビディ！！野望は許さない,Mattero Babidi!! Yabou wa Yurusanai ,1994-06-22T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=695081,34
230,231,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/231,Magic Ball of Buu,解けた封印！出るぞ凶悪魔人ブウ！！,Toketa Fuuin! Deruzo Kyouaku Majin Buu!! ,1994-06-29T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=695091,39
231,232,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/232,Buu is Hatched!,復活させない！！抵抗のかめはめ波,Fukkatsu Sasenai!! Teikou no Kamehameha ,1994-07-06T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695099,34
232,233,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/233,The Losses Begin,絶望へ一直線！？嘆きの界王神,Zetsubou e Itchokusen!? Nageki no Kaioushin ,1994-07-13T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695145,31
233,234,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/234,The Terror of Majin Buu,魔人恐るべし！！悟飯に迫る死の恐怖,Majin Osorubeshi!! Gohan ni Semaru Shi no Kyoufu ,1994-07-27T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695151,28
234,235,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/235,Meal Time,食べちゃうぞ！！腹ペコ魔人の超能力,Tabechau zo!! Harapeko Majin no Chounouryoku ,1994-08-03T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695171,36
235,236,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/236,The Warrior's Decision,戦士の決意！！魔人はオレが始末する,Senshi no Ketsui!! Majin wa Ore ga Shimatsu-suru ,1994-08-17T00:00:00+00:00,4.9,False,False,https://myanimelist.net/forum/?topicid=695175,28
236,237,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/237,Final Atonement,愛する者のために…ベジータ散る！！,Ai Suru Mono no Tame ni... Vegeta Chiru!! ,1994-08-24T00:00:00+00:00,4.9,False,False,https://myanimelist.net/forum/?topicid=695203,59
237,238,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/238,Evil Lives On,悪夢ふたたび！！生きていた魔人ブウ,Akumu Futatabi! Ikiteita Majin Buu ,1994-08-31T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695213,31
238,239,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/239,Find the Dragon Balls,ビーデルたちの奮闘！探せ神龍球ドラゴンボール,Videl-tachi no Funtou! Sagase Dragon Ball ,1994-09-07T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695221,29
239,240,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/240,Revival,でっかい希望！！チビたちの新必殺技,Dekkai Kibou!! Chibitachi no Shin Hissatsu Waza ,1994-09-21T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695227,31
240,241,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/241,Global Announcement,悟天トランクス全世界に指名手配,Goten Trunks Zensekai ni Shimei Tehai ,1994-09-28T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695235,26
241,242,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/242,Learn to Fuse,悟飯復活界王神の秘密兵器！？,Gohan Fukkatsu!! Kaioushin no Himitsu Heiki!? ,1994-10-12T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695237,31
242,243,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/243,The Z Sword,抜けたァ～！！伝説のゼットソード,Nuketaa!! Densetsu no Z Soudo ,1994-10-19T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695245,26
243,244,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/244,Race to Capsule Corp.,狙われた西の都！止まれ魔人ブウ！！,Nerawareta Nishi no Miyako! Tomare Majin Buu!! ,1994-11-02T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695251,28
244,245,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/245,Super Saiyan 3?!,アッと驚く大変身！！超サイヤ人３,Atto Odoroku Daihenshin!! Super Saiyajin 3 ,1994-11-09T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=297508,49
245,246,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/246,Buu's Mutiny,バイバイ・バビディ！！魔人ブウ反逆,Bye Bye Babidi!! Majin Buu Hangyaku ,1994-11-16T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=303952,39
246,247,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/247,The Fusion Dance,メチャカッコ悪い！？特訓変身ポーズ,Mecha Kakko Warui!? Tokkun Henshin Pose ,1994-11-23T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695283,30
247,248,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/248,Goku's Time is Up,じゃあなみんな！！悟空あの世に帰る,Jaa na Minna!! Gokuu Ano Yo ni Kaeru ,1994-11-30T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695289,35
248,249,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/249,Return to Other World,悟飯はどこだ！？界王神界の猛特訓,Gohan wa Doko da!? Kaioushinkai no Mou Tokkun ,1994-12-07T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695305,32
249,250,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/250,Out From the Broken Sword,ウソだろ！？ゼットソードが折れちゃった,Uso daro!? Z Soudo ga Orechatta ,1994-12-14T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=695313,33
250,251,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/251,Gotenks is Born,合体超人誕生！！その名はゴテンクス,Gattai Choujin Tanjou!! Sono Na wa Gotenks ,1994-12-21T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695317,28
251,252,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/252,Unlikely Friendship,最終兵器始動！？サタンは地球を救う,Saishuu Heiki Shidou!? Satan wa Chikyuu wo Sukuu ,1995-01-11T00:00:00+00:00,4.3,False,False,https://myanimelist.net/forum/?topicid=695495,30
252,253,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/253,I Kill No More,殺すのやめた！！魔人ブウよい子宣言,Korosu no Yameta!! Majin Buu Yoi Ko Sengen ,1995-01-25T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695595,36
253,254,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/254,The Evil That Men Do,逃げろサタン！！怒りの魔人ブウ出現,Nigero Satan!! Ikari no Majin Buu Shutsugen ,1995-02-01T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=695605,30
254,255,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/255,Buu Against Buu,どっちが勝つの！？善悪ブウブウ対決,Dotchi ga Katsu no!? Zenaku Buu-Buu Taiketsu ,1995-02-08T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695611,32
255,256,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/256,Empty Planet,待ったなしの破局！！地球人類絶滅,Matta nashi no Hakyoku!! Chikyuu Jinrui Zetsumetsu ,1995-02-15T00:00:00+00:00,4.5,False,False,https://myanimelist.net/forum/?topicid=695647,26
256,257,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/257,Time Struggle,特訓成功！！これで終りだ魔人ブウ,Tokkun Seikou!! Kore de Owari da Majin Buu ,1995-02-22T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=695659,28
257,258,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/258,Super Moves of Gotenks,本気で行くぜ！！超ゴテンクス全開,Honki de Iku ze!! Super Gotenks Zenkai ,1995-03-01T00:00:00+00:00,3.9,False,False,https://myanimelist.net/forum/?topicid=598763,35
258,259,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/259,Trapped in Forever,やったぜ！！オバケで成功ブウ退治！？,Yatta ze!! Obake de Seikou Buu Taiji!? ,1995-03-08T00:00:00+00:00,4.0,False,False,https://myanimelist.net/forum/?topicid=304061,33
259,260,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/260,Feeding Frenzy,異次元からの脱出！！超ゴテンクス３,Ijigen kara no Dasshutsu!! Super Gotenks 3 ,1995-03-15T00:00:00+00:00,4.3,False,False,https://myanimelist.net/forum/?topicid=695713,30
260,261,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/261,Gotenks is Awesome,ノリすぎ！？ブウブウバレーボール,Norisugi!? Boo-Boo Volleyball ,1995-03-22T00:00:00+00:00,4.4,False,False,https://myanimelist.net/forum/?topicid=695719,32
261,262,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/262,Unlucky Break,まさにグレート！！新生悟飯地球へ,Masa ni Great!! Shinsei Gohan Chikyuu e ,1995-04-26T00:00:00+00:00,4.5,False,False,https://myanimelist.net/forum/?topicid=695735,31
262,263,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/263,A Whole New Gohan,ブウを圧倒！！悟飯のミラクルパワー,Buu wo Attou!! Gohan no Mirakuru Power ,1995-05-03T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695737,29
263,264,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/264,Search for Survivors,やったか！？魔人ブウ大爆発,Yatta ka!? Majin Buu Daibakuhatsu ,1995-05-17T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695749,31
264,265,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/265,Majin Buu Transforms,ブウ最悪の反則！！ゴテンクス吸収！？,Buu Saiaku no Hansoku!! Gotenkusu Kyuushuu!? ,1995-05-24T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=695757,32
265,266,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/266,The Old Kai's Weapon,全宇宙のために…よみがえれ孫悟空,Zenuchuu no Tame ni... Yomigaere Son Gokuu ,1995-05-31T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=695759,29
266,267,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/267,Ready to Fuse?,奇跡は一度…なるか悟飯との超合体,Kiseki wa Ichido... Naru ka Gohan to no Chougattai ,1995-06-07T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695765,30
267,268,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/268,Union of Rivals,合体！！ベジータの誇りと悟空の怒り,Gattai!! Vegeta no Hokori to Gokuu no Ikari ,1995-06-28T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695769,32
268,269,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/269,Meet Vegito,壮絶パワー！！究極を越えるベジット,Souzetsu Power!! Kyuukyoku wo Koeru Vegetto ,1995-07-05T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=566363,37
269,270,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/270,Rip in the Universe,次元に亀裂！！ブウがキレちゃった！？,Jigen ni Kiretsu!! Buu ga Kirechatta!? ,1995-07-12T00:00:00+00:00,4.4,False,False,https://myanimelist.net/forum/?topicid=304207,36
270,271,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/271,Vegito...Downsized,ブウの奥の手！！アメ玉になっちゃえ,Buu no Oku no Te!! Amedama ni Natchae ,1995-07-19T00:00:00+00:00,4.5,False,False,https://myanimelist.net/forum/?topicid=695783,31
271,272,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/272,The Incredible Fighting Candy,ヒーロー喪失！？吸収されたベジット,Hero Soushitsu!? Kyuushuusareta Vegito ,1995-07-26T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695789,32
272,273,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/273,The Innards of Buu,魔の迷宮！！ブウの腹おなかに何がある！？,Ma no Meikyuu!! Buu no Onaka ni Nani ga Aru!? ,1995-08-02T00:00:00+00:00,4.2,False,False,https://myanimelist.net/forum/?topicid=695791,27
